paperCount,citationCount,mutual_edge,ego_edge,hub,authority,average_degress,density,shortest_path,transitivity,num_community,node,neighbour_paper_mean,neighbour_citation_mean,neighbour_gender_ratio,gender,2015Ranking,ElectionYear,new_Id,subject
0.119764879,0.08193795,0.391835724,0.449192782,1,0.999790136,0.083619332,0.056382068,0.573684843,0.341363512,0.166666667,0.007981784,0.278592692,0.17429893,0.578306245,1,2,2002,2106291026,52
0.499491353,0.249654906,0.364760535,0.24361809,1,1,0.121605423,0.00174033,0.595539232,0.173882426,0.619047619,0.050443894,0.31797663,0.188067616,0.491471309,0,21,2002,871289958,14
0.223296033,0.159771224,0.479194742,0.396785714,1,1,0.055637458,0.011602526,0.602021709,0.399924042,0.380952381,0.002840742,0.337975965,0.208597929,0.681775428,1,1,2002,2116073809,14
0.131664853,0.160905721,0.478771492,0.182675862,1,0.987736748,0.004913044,0.087355686,0.610206098,0.471996442,0.2,9.55E-05,0.076561323,0.057883083,0.185157421,0,301,2002,2001439547,13
0.350966429,0.238771176,0.462659037,0.438161765,1,1,0.093768748,0.005396346,0.621133847,0.324280867,0.476190476,0.013889496,0.285920288,0.175596233,0.497857977,0,0,2002,2065453192,14
0.640386572,0.26330904,0.47987777,0.372306238,1,1,0.111939892,0.002150838,0.628595162,0.312854807,0.619047619,0.038517298,0.265408816,0.175106518,0.708095341,0,0,2002,2122074444,14
0.068578554,0.120015326,0.480817848,0.060377358,1,0.986476855,0.174186053,0.080277942,0.647078653,0.490957519,0.315789474,0.002863581,0.467875449,0.197066625,0.162547528,0,24,2002,2163096604,34
0.102130786,0.183942946,0.236096882,0.123796831,1,0.999639668,0.088154553,0.00980163,0.674615048,0.118506923,0.583333333,0.037189835,0.098558498,0.071481802,0.45022686,0,17,2002,1289487633,52
0.112163146,0.05817014,0.217643297,0.111256544,1,0.996515329,0.020086362,0.005119957,0.81178223,0.120436438,0.8,0.004293678,0.232853015,0.142933366,0.537482813,0,75,2002,164176808,53
0.117989803,0.040900273,0.516660759,0.202380952,0.772163322,0.998636599,0.013421815,0.039927988,0.938707468,0.608726587,0.333333333,0.000322767,0.199077665,0.133304981,0.771009224,0,201,2002,37281591,53
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,6,2003,2334817838,34
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,126,2003,263615472,52
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,2003,2476214939,13
0.116430903,0.150191547,0.090650152,0.112485137,0.93281678,0.986902558,0.085068542,0.152603107,0.177383973,0.230264958,0.2,0.005566906,0.588582289,0.486865335,0.090996169,1,0,2003,2108168509,13
0.017881706,0.003789217,0.581918927,0.386363636,0.971859299,0.993795185,0.078053796,0.220655439,0.255092268,0.503709458,0.285714286,0.003937846,0.43989926,0.306269603,0.3375,0,6,2003,2988233971,12
0.0914037,0.050412683,0.872673936,0.652413793,1,0.982156484,0.006960468,0.347161262,0.284392712,0.626880808,0.15,4.10E-05,0.148753879,0.131437512,0.05648038,0,78,2003,330877946,13
0.284044017,0.101927619,0.491760023,0.34375,0.997130939,0.997731493,0.136952959,0.073144325,0.318364051,0.422032918,0.285714286,0.033105996,0.307960751,0.251834988,0.407982262,1,11,2003,2013124611,12
0.709766162,0.253724126,0.328335501,0.374160732,1,1,0.155474558,0.025459003,0.445124552,0.239776783,0.285714286,0.105498104,0.27055348,0.22746218,0.301225919,0,1,2003,2308626622,12
0.300101729,0.269332497,0.46818973,0.380261153,0.999954644,0.999996918,0.30181731,0.003799186,0.448189231,0.223353873,0.333333333,0.166134436,0.233498676,0.239937135,1,1,0,2003,2147214630,14
0.036737693,0.101061218,0.281268511,0.276608187,0.996859903,0.999787529,0.085623956,0.026393476,0.516379207,0.208920033,0.666666667,0.015767696,0.011661108,0.060706915,0.671057321,0,4,2003,2118107347,52
0.259409969,0.157261451,0.394778681,0.198316971,1,0.99995943,0.104698922,0.003284076,0.602741452,0.24069891,0.571428571,0.025244929,0.305669132,0.121961378,0.61998926,0,0,2003,91481397,14
0.229908444,0.093426324,0.352139478,0.205482759,1,1,0.069015051,0.003740547,0.640009709,0.190752689,0.619047619,0.010722483,0.242180654,0.145081695,0.717195121,0,4,2003,119658167,14
0.246877296,0.081626204,0.396518436,0.373415133,1,0.998772333,0.203744701,0.055743852,0.645075905,0.440977795,0.25,0.038204561,0.465938021,0.21447878,0.255347045,0,4,2003,2093500981,52
0.029156816,0.323818641,0.352007258,0.123131047,1,0.994491786,0.345499105,0.00822797,0.755124516,0.1295544,0.583333333,0.053492999,0.288211211,0.282151644,0.554003055,0,8,2003,558711637,54
0.108521486,0.023043338,0.263643068,0.13117284,0.986457494,0.936788875,0.015724831,0.01312104,0.776755154,0.18794729,0.533333333,0.001086034,0.271060022,0.255610647,0.421684045,0,38,2003,2168151231,53
0.13710555,0.676749618,0.475754269,0.290932645,0.989261426,0.998089656,0.021243533,0.000586289,1,0.297443972,1,0.016477749,0.210126107,0.208270357,0.210850195,0,19,2003,44052906,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,11,2004,619870079,54
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,173,2004,674340740,52
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,2004,1793912546,34
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,2004,2555806280,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.77E-05,0.112886591,0.063511095,0.883868817,0,0,2004,2284784560,53
0.012513602,0.005213816,0.237347311,0.063464377,0.971883962,0.980129975,0.068863165,0.247574188,0.179482215,0.474207099,0.15,0.002431569,0.081848428,0.182032729,0.409482759,0,0,2004,2111357662,13
0.074965612,0.035032824,0.568253232,0.534412955,0.996197777,0.998561028,0.175339185,0.1762885,0.289704505,0.536832896,0.285714286,0.023593124,0.375895798,0.246700024,0.350119904,1,0,2004,2951613230,12
0.156121045,0.096362351,0.390333382,0.391304348,0.998927363,0.999686314,0.05096413,0.071569576,0.385382377,0.330803601,0.285714286,0.004919494,0.045382535,0,0.479289941,0,0,2004,2043702445,12
0.300550206,0.074082684,0.399963293,0.413509061,1,0.999970068,0.095129194,0.067575634,0.39863713,0.305293651,0.142857143,0.017185637,0.198888586,0.100439623,0.269822485,1,12,2004,2028557008,12
0.470620239,0.13303018,0.433042752,0.393595159,0.994690077,0.999951671,0.029792732,0.039978921,0.417202428,0.300618374,0.3,0.003029448,0.150725012,0.089695907,0.264832434,1,97,2004,2120632577,13
0.230925738,0.353380955,0.307511646,0.149733094,1,1,0.213556678,0.001670423,0.498556668,0.156147219,0.428571429,0.149494619,0.257711597,0.236676164,0.732369093,0,8,2004,2065846776,14
0.260427263,0.514590473,0.279458737,0.247507658,1,1,0.241381367,0.001328805,0.509518314,0.129903055,0.428571429,0.213021751,0.269936184,0.133109101,0.537094005,0,2,2004,1949717543,14
0.134791455,0.207403832,0.320329299,0.116753761,1,0.999680748,0.139746683,0.001372766,0.533120712,0.143378672,0.476190476,0.073786204,0.280823834,0.166481652,0.620716925,0,14,2004,2157913034,14
0.245375408,0.083713832,0.53761796,0.298815478,0.823988646,1,0.009376333,0.082355709,0.547799179,0.512328911,0.25,0.000228482,0.155600294,0.106624989,0.248614532,0,0,2004,2077270248,13
0.220698254,0.222906658,0.610098722,0.426666667,1,0.99933272,0.412927664,0.138666336,0.571867295,0.63276415,0.210526316,0.008928232,0.321845307,0.237034164,0.169471154,1,6,2004,1728759264,34
0.467581047,0.778861741,0.282425792,0.128949065,0.998907236,0.998859725,0.107387821,0.014117618,0.632768415,0.062756516,0.473684211,0.005224735,0.268583708,0.083530134,0.143041237,0,6,2004,695545146,34
0.312454479,0.099871312,0.484045259,0.359752892,1,0.999634153,0.105610128,0.011856897,0.68404543,0.384553181,0.6,0.051722757,0.541052891,0.444247489,0.602760801,0,201,2004,2046367653,53
0.214342002,0.261474197,0.553142857,0.386130812,1,0.993469388,0.302909627,0.049186635,0.711911616,0.26860274,0.333333333,0.010616098,0.416334011,0.42231263,0.208084428,0,4,2004,2133978842,54
0.030589949,0.028241405,0.412568761,0.4375,1,1,0.022302176,0.043042806,0.732603099,0.461124857,0.333333333,0.00068638,0.309930498,0.278038615,0.611615398,0,2,2004,2617531236,53
0.335782513,0.106642752,0.390247508,0.355175688,1,1,0.064286261,0.051974371,0.771778687,0.382102523,0.5,0.00575238,0.307259214,0.13668641,0.489468635,1,88,2004,2099951371,52
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,3,2005,1998317572,12
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.04E-05,0.64789407,0.401517286,0,0,4,2005,2011503269,53
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,7,2005,97398652,53
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,2005,2311485583,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.005201379,0.581780568,0.407266131,0.5,0,0,2005,1824515792,12
0.064744287,0.233930296,0.941801195,0.987205082,0.90129353,0.99550805,0.018718855,0.427633723,0.142796569,0.714117133,0.15,0.000162969,0.053071401,0.143341124,0.093596059,0,7,2005,2144229488,13
0.511004127,0.339955552,0.577074423,0.501939058,0.999902281,0.999699946,0.213797276,0.11260694,0.352985876,0.46488841,0.285714286,0.054001333,0.395861608,0.255667842,0.286004057,0,4,2005,2059349801,12
0.22483468,0.158097922,0.330888985,0.397772773,1,0.999944432,0.441037648,0.041314126,0.399140241,0.324661125,0.25,0.211013991,0.2915812,0.165139487,0.41682019,1,6,2005,581976274,52
0.271664374,0.058809581,0.389567952,0.423690205,1,1,0.063867863,0.046120281,0.515628458,0.317086956,0.428571429,0.011341143,0.145638398,0.038444834,0.304878049,0,12,2005,2106881215,12
0.349440488,0.18858053,0.432402441,0.442465603,1,1,0.153527977,0.00503734,0.541657939,0.277152817,0.428571429,0.036247719,0.230740598,0.100179948,0.779941266,0,4,2005,2132635155,14
0.607324517,0.33847676,0.322738692,0.206811534,1,1,0.150924249,0.000840775,0.554170978,0.139551761,0.428571429,0.110465686,0.227476322,0.134585127,0.642645388,0,21,2005,2114238882,14
0.118514751,0.09343115,0.500855761,0.404826176,1,0.999974479,0.127121916,0.006736958,0.56182729,0.393100954,0.285714286,0.020065284,0.174538018,0.206053473,0.989951493,1,12,2005,2315056133,14
0.264961915,0.133528514,0.389700283,0.217057821,1,0.999933769,0.026580878,0.008192526,0.567164449,0.20474809,0.6,0.008842348,0.139098952,0.155978455,0.599969193,0,15,2005,2169371568,13
0.340793489,0.224561996,0.419511423,0.177710175,1,1,0.108498381,0.001034132,0.607109443,0.183772399,0.523809524,0.056731203,0.199637785,0.155857183,0.888157927,1,4,2005,2248816173,14
0.302992519,0.547673082,0.592465525,0.417508417,0.997451869,1,0.153391323,0.080048381,0.665840407,0.469415689,0.210526316,0.002240622,0.261204739,0.083533935,0.211325967,0,0,2005,2201755339,34
0.190301249,0.075745735,0.337894084,0.428737638,1,1,0.076003439,0.032481144,0.680354164,0.247812411,0.5,0.011167424,0.243311448,0.216703574,0.363052514,0,21,2005,2008587697,52
0.140267928,0.324810721,0.595744681,0.36687631,0.956117021,0.973404255,0.207402342,0.05376821,0.707107019,0.309299191,0.333333333,0.004561889,0.444528131,0.4354334,0.310798444,0,7,2005,1856348575,54
0.235618597,0.79696284,0.316476346,0.479399518,1,1,0.483360945,0.005561969,0.70799271,0.112316998,0.75,0.133872024,0.138498088,0.089501134,0.321044547,0,38,2005,2258818573,54
0.185785536,0.111310875,0.534188138,0.247831475,1,0.997736256,0.113180776,0.030141376,0.878218376,0.364677015,0.421052632,0.003070388,0.206341057,0.107918358,0.048913043,0,0,2005,1785551945,34
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.002010977,0.283345215,0.190339788,0.242647059,0,75,2006,2009176085,34
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,2006,2601788218,53
0.189125296,0.111461144,0,0,1,0,0,-1,0,-1,0,6.07E-05,0.379076599,0.382620235,0.749103943,1,2,2006,2109873642,54
0.207834603,0.527442614,0.624621163,0.834193209,0.985992657,0.99993046,0.119933427,0.312937647,0.149944573,0.68445338,0.15,0.006316241,0.227129879,0.662189792,0.219159786,0,7,2006,2146267810,13
0.258433079,0.169009873,0.806275189,0.630786817,0.814432467,0.999770987,0.050138252,0.305163941,0.17401761,0.662028217,0.05,0.001278621,0.270139319,0.255865162,0.21678499,0,0,2006,2305795378,13
1,0.523568069,0.048509168,0.13307943,0.995899449,0.999679473,0.082208202,0.020517855,0.19439149,0.097619303,0.2,0.033344841,0.517753753,0.754846985,0.404056382,0,0,2006,2444007777,13
0.376203576,0.280039426,0.463438279,0.511073254,0.999975678,0.999944279,0.442671242,0.114048821,0.278315227,0.409991927,0.428571429,0.216939837,0.233637904,0.228414008,0.373547811,0,1,2006,238146828,12
0.292297111,0.258847706,0.501476508,0.594545455,0.999265921,0.999933212,0.319611656,0.122014295,0.285037748,0.43814849,0.142857143,0.10782593,0.249537309,0.232923385,0.447638604,0,86,2006,2155320839,12
0.250816104,0.147245149,0.478034386,0.485128205,1,1,0.010664859,0.085653928,0.434758606,0.3687476,0.3,0.000270156,0.111045031,0.107231708,0.204741379,0,29,2006,1806403957,13
0.261153428,0.183673342,0.450081165,0.391100631,1,0.999902463,0.033775661,0.01850563,0.439958484,0.262007147,0.35,0.00750535,0.076790749,0.145329881,0.518435144,0,69,2006,2005737425,13
-1,-1,0.436417662,0.26420621,1,0.998067112,0.156530126,0.062295162,0.461053813,0.409546988,0.333333333,0.021665619,,,,0,6,2006,219819714,52
0.055106539,0.034441526,0.482388997,0.407407407,0.976084101,0.995468925,0.088225984,0.099984085,0.526907372,0.467433676,0.5,0.005175645,0.343961861,0.224369562,0.601829384,1,144,2006,2251814075,52
0.262970498,0.078816545,0.539042885,0.459526066,1,1,0.122523646,0.009278084,0.554739557,0.384159098,0.333333333,0.01434085,0.210785874,0.117746096,0.771043995,0,21,2006,2112264187,14
0.095116989,0.075505575,0.61020712,0.269707928,1,0.999698605,0.108399498,0.006710237,0.560180507,0.364857806,0.333333333,0.015291783,0.306955322,0.282405755,0.664380515,0,1,2006,1547252855,14
0.048857368,0,0.538011696,0.21021021,0.989278752,0.908103592,0.298410562,0.082413874,0.577270757,0.341823056,0.25,0.006224066,0.309549161,0.541947885,0.051662341,0,0,2006,2305233707,54
0.163275687,0.070210918,0.615373869,0.129625668,0.998994672,0.961568156,0.123160803,0.008962703,0.638069345,0.382035592,0.380952381,0.014990378,0.434024348,0.433112662,0.871072756,0,2,2006,2109313392,14
0.086682427,0.433948307,0.440213252,0.455344585,1,1,0.316297668,0.013933989,0.708003106,0.127836052,0.416666667,0.031860426,0.194746685,0.093067514,0.299641577,0,4,2006,723107423,54
0.117989803,0.187138186,0.37249193,0.440294438,1,0.999945902,0.048289348,0.007530093,0.766329477,0.283679905,0.266666667,0.016268881,0.190427665,0.156791221,0.693638717,0,2,2006,2167722686,53
0.529925187,0.536325857,0.651443461,0.262626263,0.999600922,0.998403689,0.30079318,0.045343445,0.773384251,0.468806359,0.631578947,0.014306486,0.252870411,0.206467237,0.106012658,0,0,2006,2098984663,34
0,0.020870025,0.309651475,0.281456954,1,0.999116165,0.018070155,0.013482465,0.873550929,0.33860926,0.6,0.001493697,0.150942298,0.174534432,0.903186362,1,26,2006,177342342,53
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,2007,2631355970,13
0.1201748,0.040083822,0.604395604,0.425,1,0.619611158,0.002855186,1,0.125165263,-1,0,1.04E-05,0.087470387,0.146643315,0,0,4,2007,54438461,53
0.209466812,0.145183293,0.069133854,0.159294238,0.984375826,0.988897439,0.174673252,0.081314859,0.185121654,0.149672914,0.2,0.04169747,0.779624818,0.802433504,0.273410435,0,1,2007,2110389533,13
0.161044614,0.094583736,0.189912989,0.101473326,0.997291934,0.992496113,0.110607606,0.052652433,0.199372169,0.209060596,0.2,0.026730391,0.114677162,0.41092663,0.282060631,0,126,2007,2150132651,13
0.490371389,0.44139499,0.362706459,0.398737808,0.999890041,0.999984517,0.2583776,0.01572997,0.294499383,0.182297864,0.428571429,0.431898723,0.390403252,0.212402707,0.45165315,0,7,2007,733598423,12
0.313617607,0.224024102,0.443585374,0.377676447,0.999942064,0.999738797,0.297851614,0.059689159,0.374089163,0.362080328,0.571428571,0.182161547,0.180484756,0.163776735,0.442155309,0,7,2007,267704703,12
1,1,0.408608776,0.550847458,0.999971875,0.999996573,0.39599374,0.049708544,0.380527385,0.342491314,0.571428571,0.375277592,0.081295335,0.137748045,0.448082091,0,0,2007,2152515743,12
0.13733469,0.057579999,0.460134374,0.150644068,0.99961848,0.999844429,0.079608118,0.002352877,0.412003182,0.058802455,0.571428571,0.019750316,0.175681261,0.17290999,0.866132605,1,6,2007,267972986,14
0.13710555,0.050861183,0.457335594,0.375416957,0.987286617,0.99916687,0.033690835,0.049574554,0.417164109,0.398206748,0.25,0.003163228,0.12394292,0.099438016,0.226631967,0,21,2007,2007481479,13
0.271617497,0.185081326,0.680623336,0.719328107,1,1,0.181382634,0.016148695,0.485328852,0.519143041,0.285714286,0.018586893,0.288786764,0.220470533,0.448621406,0,8,2007,2121078387,14
0.255610973,0.279249806,0.853272867,0.706976744,0.995625122,1,0.548039796,0.356531853,0.488710256,0.911258877,0.157894737,0.006525209,0.461390838,0.365254124,0.239361702,0,6,2007,699581604,34
0.251780264,0.128210821,0.491274283,0.372655172,1,0.999983843,0.152622909,0.005852924,0.549188991,0.317541387,0.714285714,0.031694996,0.276725628,0.202101983,0.596843793,0,4,2007,384229095,14
0.306205493,0.400743279,0.423493834,0.384496552,1,1,0.180416984,0.002214696,0.552879713,0.237455048,0.523809524,0.090855523,0.27581898,0.178122546,0.727746777,0,6,2007,866202500,14
0.249745677,0.09018775,0.605380743,0.498012579,1,0.999923012,0.1168846,0.009294966,0.572396755,0.466500752,0.523809524,0.013303263,0.262009524,0.17984965,0.575942418,0,4,2007,1093619281,14
0.590539166,0.215758483,0.4938388,0.501994048,1,1,0.106126614,0.00561952,0.587873215,0.335335453,0.571428571,0.017024108,0.278194478,0.164474502,0.60964022,0,13,2007,719433869,14
0.080844865,0.101613073,0.699189576,0.820175439,0.959146525,0.998166461,0.026699848,0.063032371,0.652729073,0.687061642,0.266666667,0.000720018,0.637125475,0.769726979,0.592021311,0,17,2007,2343218963,53
0.200157604,0.115142285,0.664536741,0.571895425,0.96485623,0.990871748,0.228952207,0.078239106,0.760623747,0.342710997,0.416666667,0.00379753,0.490383233,0.558238934,0.256835637,0,1,2007,288882643,54
0.033665835,0.013655968,0.526333539,0.093023256,1,0.992172004,0.13051536,0.022596996,0.796338907,0.18828127,0.473684211,0.005200628,0.381917469,0.165704545,0.23858075,0,0,2007,2190305744,34
0.204261572,0.097909594,0.492811,0.36119403,1,0.974229087,0.105980652,0.063556231,0.82846511,0.496763308,0.416666667,0.010919864,0.644341148,0.446743115,0.280937381,0,7,2007,2468452060,52
0.059723234,0.039998289,0.515571738,0.329225352,0.980082826,0.981526066,0.032179293,0.027431611,0.860549811,0.597509674,0.6,0.002215317,0.381258683,0.355533145,0.63339896,1,4,2007,2031433790,53
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.001286064,0.547681261,0.550900079,0,0,2,2008,260955992,54
0.316648531,0.331074221,0.585661275,0.475453544,1,0.998588977,0.186903697,0.290886538,0.170127034,0.628389187,0.2,0.016083055,0.201464293,0.658146855,0.180172414,0,0,2008,1966323191,13
0.15179543,0.159765783,0.027306311,0.03731163,0.999762143,0.994874568,0.211826798,0.013163921,0.177439166,0.063505987,0.2,0.304335911,0.37631684,0.449172258,0.31412376,1,2,2008,2430832419,13
0.127856366,0.240290279,0.569411726,0.576809397,0.972174673,0.996252709,0.136581399,0.151228711,0.244107566,0.596677591,0.15,0.016331644,0.165530175,0.534965662,0.330686392,0,4,2008,1989592666,13
0.169205658,0.319774504,0.211385815,0.585957624,0.966649272,0.986997355,0.102986374,0.077439882,0.272288069,0.229566041,0.1,0.016158135,0.363106665,0.411824123,0.223240218,0,0,2008,1937637559,13
0.04264099,0.008564096,0.713041338,0.268421053,0.884714845,0.984849902,0.074943492,0.23213388,0.277668865,0.60321593,0.142857143,0.003615997,0.39538493,0.228875081,0.492890995,1,109,2008,2984180831,12
0.390646492,0.329438731,0.497235887,0.537788533,0.99993997,0.999941481,0.443968722,0.094728521,0.314785701,0.419673008,0.285714286,0.263705296,0.13779267,0.150672485,0.411094225,0,2,2008,1472853051,12
0.360385144,0.208151234,0.422911873,0.249842271,1,0.999873773,0.269681405,0.052094745,0.31656975,0.320975727,0.285714286,0.169117457,0.261542546,0.2881252,0.533936652,0,45,2008,2799028974,12
0.344940152,0.321668172,0.442462075,0.553084357,1,1,0.04459689,0.038864121,0.356429644,0.299552856,0.3,0.006678503,0.08377792,0.07175473,0.137593746,0,201,2008,1965992925,13
0.085963003,0.015766032,0.47858453,0.289377086,0.930904412,0.966911101,0.015895495,0.055011237,0.399888628,0.271532003,0.3,0.000756632,0.137375498,0.236831649,0.124085684,0,0,2008,2687631381,13
0.130051433,0.030025836,0.488355003,0.582010582,0.967557932,0.991219383,0.063332806,0.202346279,0.433549237,0.519460398,0.333333333,0.001526169,0.37027977,0.236023332,0,0,28,2008,160250326,52
0.188792165,0.094639798,0.421723807,0.350596197,1,0.999903389,0.037702818,0.030056663,0.45781537,0.292206021,0.35,0.006061814,0.123881042,0.094355772,0.209584724,0,301,2008,2473242165,13
0.35047759,0.059065189,0.480037308,0.739247312,1,1,0.060071601,0.148332272,0.493656205,0.41857736,0.333333333,0.001942397,0.079514629,0.04970886,0.811885614,1,351,2008,2127194655,52
0.225330621,0.181620735,0.404899737,0.288978823,1,0.999943178,0.178604038,0.004332043,0.524166782,0.285504313,0.476190476,0.054073564,0.208363142,0.066101329,0.757235858,0,2,2008,2064894868,14
0.34869326,0.064016849,0.477804372,0.462646745,1,0.999812525,0.153749627,0.079070656,0.524494935,0.390566179,0.428571429,0.038413105,0.134206899,0.076630798,0.307053942,0,301,2008,2155343167,12
1,0.169390415,0.439395137,0.208662103,1,0.999907079,0.216673293,0.002038474,0.533929238,0.215265537,0.619047619,0.137776746,0.21065983,0.103307975,0.575601806,0,6,2008,70064316,14
0.230925738,0.085877697,0.583097631,0.388461538,1,0.999459661,0.121603833,0.011791706,0.557038427,0.406550735,0.476190476,0.011372764,0.394624197,0.349723503,0.303938235,1,12,2008,2167369420,14
0.557477111,0.31069067,0.374236291,0.315561515,1,1,0.149947515,0.002315005,0.570687991,0.214686784,0.523809524,0.061968868,0.21302193,0.064340085,0.595068403,0,6,2008,2308493249,14
0.180061038,0.07788986,0.545194951,0.320352423,1,0.999970642,0.120169586,0.007123758,0.584911564,0.370168756,0.428571429,0.017443061,0.207795581,0.187020628,0.723031055,0,4,2008,2056419316,14
0.168636722,0.342763902,0.565583634,0.837012509,1,1,0.488726039,0.02924846,0.646312918,0.216519994,0.583333333,0.040329038,0.267448384,0.228507971,0.321044547,0,182,2008,1944617901,54
0.18572469,0.069911473,0.277310924,0.490384615,0.978395722,0.999353588,0.018069808,0.028427273,0.700983929,0.328665591,0.4,0.000680773,0.147930146,0.166861741,0.304816055,1,2,2008,2216324088,53
0,0.003969073,0.229928817,0.279069767,1,0.995131272,0.214829757,0.048522743,0.720115398,0.226481281,0.368421053,0.006322208,0,0.046762968,0.074678801,0,0,2008,2025545738,34
1,1,0.335865829,0.410469327,1,1,0.204866882,0.001660062,0.73488496,0.213448725,0.466666667,1,0.188374801,0.141107612,0.821269178,0,2,2008,2157138196,53
0.083530339,0.172317466,0.503289474,0.334371755,1,0.999118891,0.348160767,0.023096695,0.745080109,0.215666231,0.416666667,0.029506685,0.13691299,0.195279815,0.447012979,0,14,2008,266754711,54
0.116533139,0.111344383,0.564538808,0.74127907,1,1,0.011930599,0.024415124,0.890312434,0.357954455,0.533333333,0.000406862,0.336194301,0.15433779,0.498575098,0,11,2008,2307451610,53
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000137382,0.808984001,0.234112301,0.162907025,0,17,2009,2107731853,52
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,2009,1847669729,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,2009,2224153624,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,2009,2985981854,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.98E-05,0.097492554,0.276077117,0.178035982,0,0,2009,2230268557,13
0,0.038351754,1,0.648148148,1,0.107142857,0.037500792,1,0.124542543,-1,0,9.71E-05,0,0,0.642089094,0,17,2009,2184766542,54
0.429848693,0.38086515,0.68644149,0.817725753,0.999712561,0.99997198,0.213579797,0.35340314,0.179295956,0.634381264,0,0.018358183,0.474720533,0.366531807,0.443349754,0,15,2009,2014087071,12
0.273667029,0.428834834,0.735396028,0.800689655,1,0.999985477,0.07668652,0.082835309,0.301297007,0.41908458,0.25,0.010081078,0.059273829,0.114937702,0.095430304,0,2,2009,232409280,13
0.702200825,0.449043165,0.43155977,0.529834495,1,0.999996522,0.269934168,0.060311856,0.343506107,0.344088142,0.142857143,0.147911136,0.19492276,0.134408389,0.497270471,0,8,2009,2014472659,12
0.175991862,0.085462619,0.680477447,0.203402778,1,0.992337896,0.358489896,0.04320511,0.431721125,0.829885328,0.238095238,0.027201801,0.267740778,1,0.740476154,0,182,2009,2109910299,14
0.093035909,0.147637587,0.479990277,0.339584466,0.964706927,0.996948367,0.023153417,0.042602972,0.444678301,0.399814123,0.3,0.001823149,0.077111203,0.244970484,0.343208093,0,301,2009,2295986337,13
0.760427263,0.557208359,0.398306987,0.170209128,1,0.999998091,0.250001757,0,0.50085548,0.084768645,0.476190476,0.536378076,0.116045363,0.046733048,0.696455408,0,46,2009,1863347785,14
0.268056968,0.192987113,0.432475967,0.160757935,1,0.99943481,0.247322525,0.002450838,0.522324041,0.238315212,0.571428571,0.155842208,0.252827608,0.17657743,0.676687589,0,2,2009,2251210216,14
0.023906409,0.178695883,0.618577607,0.307078385,1,0.999885645,0.094845215,0.009299937,0.564713999,0.398843937,0.476190476,0.00895625,0.307099352,0.199219766,0.624945798,0,0,2009,2658523518,14
0.13224822,0.088686713,0.666749313,0.394478114,1,0.999946772,0.108166292,0.011544337,0.583701627,0.473619724,0.476190476,0.009620848,0.16397843,0.2079718,0.934719082,0,1,2009,2101412661,14
0.203241895,0.348659456,0.521540801,0.206896552,0.988596047,0.985323608,0.223771413,0.144301205,0.607585488,0.499743926,0.263157895,0.002503254,0.430856315,0.3154665,0.1125,0,19,2009,2079447303,34
0.074262462,0.022559004,0.742332679,0.316173913,0.989473684,0.98444047,0.059085298,0.013499599,0.659420392,0.645460643,0.380952381,0.002863347,0.224307175,0.231144048,0.696466405,0,162,2009,2213610100,14
0.176340926,0.213729635,0.4846463,0.380038388,0.995767244,0.997651484,0.148260195,0.040547978,0.685624462,0.443589955,0.333333333,0.029243417,0.428465984,0.309527866,0.565008019,1,12,2009,2101011837,52
0.059101655,0.175928988,0.528052805,0.376344086,0.990924092,0.959924564,0.225525599,0.038755216,0.690485579,0.181145777,0.666666667,0.007352406,0.263789511,0.279058478,0.211511701,0,11,2009,512628342,54
